temperatura,vacuo,energia
20.6,66.86,451.44
27.75,65.34,440.83
13.97,38.47,464.3
26.8,68.31,447.85
25.13,59.44,445.59
25.15,68.51,440.96
24.64,58.79,444.26
31.55,69.75,435.01
7.79,41.01,477.0
21.67,50.32,445.31
14.6,39.31,464.16
15.62,40.89,466.15
16.98,53.16,458.93
7.14,39.4,482.82
21.67,62.39,445.85
12.27,43.8,468.55
22.99,62.96,449.4
10.42,41.26,472.54
19.73,69.51,450.99
9.15,39.61,474.88
11.97,42.32,467.98
9.05,40.67,486.55
19.31,43.56,463.35
24.46,61.9,441.34
18.77,58.66,454.54
5.99,35.79,484.82
25.12,71.58,433.58
14.22,40.83,469.75
12.04,40.23,472.7
21.76,60.27,446.86
21.5,61.5,447.83
14.86,43.14,461.14
26.38,69.88,432.25
20.71,46.63,453.05
30.02,69.04,440.49
14.01,38.91,470.1
13.12,52.75,462.7
11.01,42.02,473.96
27.23,49.16,443.78
23.06,56.85,440.03
12.69,40.71,477.14
30.17,64.79,439.75
26.96,69.45,436.69
9.33,42.49,478.43
8.65,40.56,485.87
15.92,40.56,470.22
15.75,39.16,468.87
31.35,71.32,434.43
28.79,68.51,432.51
25.2,59.21,444.16
28.56,69.51,434.35
13.39,44.58,474.7
29.83,62.66,438.71
10.02,52.75,473.09
30.27,70.32,430.22
26.14,71.98,428.91
21.91,58.62,450.23
13.35,41.44,473.17
29.23,74.22,428.9
10.17,41.46,482.36
24.78,50.78,443.98
23.02,63.47,443.66
7.84,43.52,483.79
22.66,69.84,439.06
18.42,63.94,450.55
21.95,60.95,450.38
21.11,58.12,453.28
8.65,40.56,485.87
13.89,43.7,470.88
17.34,44.78,454.97
10.45,40.71,469.22
27.75,66.51,433.08
23.95,66.48,431.87
8.68,41.82,478.61
29.17,67.45,435.08
8.27,35.77,478.13
5.89,40.07,493.9
11.34,41.54,477.24
22.89,62.39,448.13
18.56,42.28,462.05
32.18,65.74,435.58
14.6,44.84,464.88
18.86,50.78,446.7
28.82,77.24,433.69
25.1,74.87,439.93
28.82,71.8,436.71
24.39,70.72,442.04
9.18,42.18,475.57
25.04,63.86,441.6
30.36,68.08,429.97
19.32,52.9,457.66
30.83,77.3,435.87
6.84,39.4,484.09
13.98,44.84,462.81
7.91,37.8,483.49
16.32,43.14,465.38
25.75,60.95,443.73
21.4,47.93,445.2
9.39,41.79,473.73
11.68,40.23,475.47
14.33,38.73,468.86
24.1,71.97,443.09
8.18,43.69,487.83
21.24,44.3,444.0
14.04,40.83,469.75
30.58,70.04,431.59
30.47,77.3,434.68
17.58,44.9,459.78
12.45,40.1,473.63
24.31,44.05,442.69
26.13,71.25,430.6
23.05,65.94,442.39
9.6,37.73,481.03
28.19,68.08,436.43
25.6,66.48,435.12
7.24,41.17,486.76
8.85,41.06,486.4
9.11,40.64,476.62
27.41,63.07,445.02
24.01,42.48,453.12
21.84,55.5,454.99
27.75,66.51,433.08
21.45,66.05,453.38
12.57,41.79,461.88
23.5,50.78,445.09
9.33,36.3,479.6
27.14,64.27,441.68
9.45,41.92,467.79
11.5,40.22,476.46
22.26,70.47,440.21
25.89,63.56,443.82
30.98,67.48,439.39
29.7,57.19,436.29
11.6,40.96,473.66
25.68,46.21,442.98
30.75,73.5,429.18
20.33,57.76,450.25
10.42,43.79,474.79
26.73,77.95,434.76
23.21,58.49,448.09
20.34,69.45,442.73
31.12,69.13,429.41
13.45,40.73,461.03
27.01,69.75,442.57
22.5,59.54,445.22
13.19,44.88,467.68
20.38,62.52,456.56
26.44,69.34,440.43
7.04,41.74,488.99
26.17,48.6,439.86
21.63,60.84,445.93
11.83,44.21,463.62
20.27,63.09,446.75
7.04,39.37,488.0
22.02,46.93,451.92
5.85,40.77,480.59
23.72,58.62,447.49
14.76,43.79,464.14
25.87,57.32,442.87
23.46,51.19,444.82
12.55,39.58,472.31
28.95,73.4,440.67
30.17,76.86,430.3
26.77,64.45,449.1
15.57,44.68,460.91
5.18,40.27,489.1
26.02,71.94,435.21
6.4,39.18,484.44
13.68,44.47,469.37
26.6,63.07,442.25
25.43,72.39,436.1
6.19,41.31,485.08
22.4,58.12,449.13
30.72,69.13,435.83
30.07,69.82,437.38
25.21,60.37,436.23
15.24,40.0,454.64
6.57,42.07,483.86
2.71,39.42,489.3
31.79,76.2,434.01
32.63,74.99,432.79
28.55,66.51,432.59
30.17,64.79,439.75
26.96,62.39,437.41
21.83,57.85,448.21
20.15,49.5,462.65
22.78,58.96,452.03
11.48,37.92,472.9
14.77,58.2,460.54
14.84,71.14,454.16
24.85,71.98,433.64
8.1,40.64,478.27
26.7,62.26,435.03
10.17,40.46,470.33
22.69,58.46,443.47
10.74,40.05,477.93
14.29,39.59,463.13
21.47,65.61,447.42
5.21,41.31,486.46
10.06,43.22,473.0
8.75,40.22,482.8
29.38,69.68,430.2
17.77,43.72,456.34
13.51,43.22,465.89
20.2,60.1,451.17
28.44,74.93,441.52
32.57,65.74,440.56
24.06,71.25,438.85
22.7,48.14,448.96
28.68,61.86,440.57
24.57,66.54,432.41
26.0,69.89,433.5
16.51,41.79,457.74
29.05,64.84,442.58
22.22,66.05,442.95
7.9,43.79,485.26
18.84,40.79,459.96
19.69,59.14,448.69
18.43,44.63,458.75
22.86,58.96,451.82
6.22,39.85,443.73
29.78,69.71,434.33
21.49,61.27,450.07
29.56,52.84,436.46
13.18,40.03,470.88
21.1,62.66,448.8
14.43,41.76,467.33
12.19,40.23,474.92
26.93,56.9,444.7
13.32,38.73,472.33
21.75,60.27,444.19
24.19,68.94,439.52
15.55,42.03,460.84
14.76,39.64,465.82
17.62,43.69,465.93
20.79,50.66,454.78
26.9,66.48,432.95
8.05,38.38,482.17
23.14,62.26,444.38
16.25,40.89,464.33
30.01,65.18,436.91
19.87,49.69,456.03
15.06,39.3,464.15
14.65,39.28,470.41
11.54,45.51,474.73
29.2,70.79,425.2
24.04,51.95,450.07
16.22,41.35,462.21
24.2,60.77,439.13
9.98,41.62,463.16
13.88,48.79,464.14
8.07,43.69,485.18
16.27,58.2,453.66
30.91,76.2,434.94
26.13,71.25,430.6
21.06,67.07,446.44
10.03,42.02,471.07
13.7,42.86,470.28
5.34,39.22,472.66
33.73,69.88,434.83
23.92,61.87,441.15
14.81,40.71,467.66
27.98,67.17,440.68
30.09,69.48,435.2
28.03,68.67,438.8
17.51,68.28,449.59
15.26,46.18,463.6
18.41,49.69,454.97
24.73,65.34,446.92
12.93,45.51,469.83
10.79,43.56,479.64
30.66,70.98,435.66
10.01,43.7,479.24
29.24,74.67,432.61
15.61,40.89,467.3
6.81,37.49,482.21
24.73,69.94,439.86
13.57,42.99,472.04
21.7,70.32,438.52
14.85,58.59,454.62
9.68,41.06,476.67
26.01,58.41,443.74
18.34,62.1,453.01
20.52,57.76,453.64
19.83,46.33,451.22
13.65,42.86,471.75
20.54,61.27,451.95
29.23,69.59,437.95
8.85,40.22,482.3
6.76,40.62,478.56
29.08,67.79,442.78
24.16,60.29,446.17
20.86,63.73,440.42
29.08,67.79,442.78
24.04,51.95,450.07
26.97,71.58,433.88
31.46,71.29,430.8
14.49,44.84,465.72
29.71,73.18,427.04
12.71,43.8,466.2
25.03,60.27,438.24
9.81,71.14,469.64
19.8,57.25,451.75
23.59,58.62,448.09
20.29,63.09,448.22
18.87,44.06,451.4
15.35,35.4,468.94
14.86,43.14,461.14
25.43,70.17,436.43
13.2,41.78,468.58
12.73,40.27,475.61
21.52,50.66,455.71
31.12,67.69,425.21
26.36,54.5,451.81
22.76,44.05,450.31
12.59,39.18,471.32
29.21,72.25,434.64
23.87,60.27,439.86
35.77,73.56,430.14
25.17,64.79,442.15
18.99,44.58,468.35
23.79,58.2,446.88
14.58,42.07,460.66
29.28,77.17,433.14
13.64,43.71,468.85
13.78,41.16,460.44
14.56,39.39,471.72
28.94,62.26,436.04
17.16,58.86,453.76
4.7,39.9,487.78
6.89,43.65,484.0
19.61,56.65,457.41
12.34,40.62,466.47
23.46,73.18,438.62
29.08,66.54,430.16
23.49,49.3,442.76
28.33,78.92,432.67
25.92,60.32,448.37
25.51,64.27,444.76
6.75,39.4,483.77
26.43,77.17,431.26
10.44,39.04,480.34
14.5,40.66,463.53
8.3,36.08,481.6
22.32,69.48,439.49
16.48,48.92,458.67
16.03,65.46,455.17
11.48,41.14,464.07
27.99,71.58,435.99
13.78,39.85,474.9
26.6,63.07,442.25
14.12,41.39,472.88
13.87,49.83,462.46
23.37,65.46,447.07
22.12,69.71,434.42
16.82,41.66,465.64
5.89,39.48,484.91
6.58,43.02,488.22
24.67,63.56,446.3
11.28,42.44,473.36
19.32,44.71,464.38
16.17,46.97,456.08
24.57,49.82,452.3
26.22,69.89,433.61
20.71,49.69,455.69
25.82,61.08,448.46
12.51,41.14,463.79
5.98,39.61,482.17
24.79,50.78,445.3
8.8,39.42,476.5
16.29,50.88,456.28
14.82,44.2,465.73
31.44,72.86,433.59
15.75,39.39,468.6
30.35,69.51,430.07
7.94,40.56,488.01
15.72,41.76,462.19
22.97,42.48,466.7
7.67,42.85,478.94
30.93,71.85,427.82
31.12,69.13,429.41
25.64,68.08,431.77
29.56,71.14,432.09
18.56,67.71,444.9
22.8,49.16,439.65
24.84,71.73,436.36
18.39,38.52,453.89
23.58,58.82,445.01
18.13,60.1,455.82
27.83,72.29,445.73
15.03,44.45,460.06
21.54,66.54,440.8
30.2,71.8,436.94
17.67,53.16,457.99
12.43,41.62,460.61
26.98,72.58,431.12
13.45,43.14,474.1
34.15,68.51,430.19
27.54,51.43,439.8
23.53,68.94,437.48
25.15,68.51,440.96
16.85,50.9,460.68
28.24,71.58,434.01
20.78,60.84,445.82
17.32,45.0,469.38
29.42,69.14,437.75
26.94,59.87,448.6
22.64,63.73,447.21
27.98,58.33,437.76
15.25,52.9,463.93
14.56,41.76,464.3
8.22,41.03,485.5
28.38,72.39,432.02
30.04,64.44,437.95
7.36,41.01,477.37
9.84,36.66,477.62
24.62,70.47,435.88
24.99,51.43,441.45
8.9,40.77,479.18
12.12,40.0,462.1
28.46,49.16,438.02
24.69,59.92,436.33
6.86,40.02,476.45
18.56,42.28,462.05
32.98,73.88,440.28
27.34,59.87,448.26
15.34,71.14,457.1
18.6,56.85,450.26
27.71,62.39,435.84
26.62,71.73,431.93
9.81,71.14,469.64
32.09,79.74,432.85
11.75,35.76,473.01
19.94,65.46,448.67
21.95,59.43,442.84
8.42,40.64,476.29
6.86,41.17,490.23
28.88,66.56,426.66
13.56,49.83,466.33
29.65,71.25,430.88
23.6,62.44,440.66
13.24,54.3,467.81
26.3,67.07,433.72
20.12,45.09,448.35
17.73,40.55,462.69
10.26,43.14,466.75
10.51,39.04,479.15
16.41,44.92,462.12
14.1,42.74,466.1
15.0,40.66,456.63
18.03,53.16,456.55
30.22,74.9,434.17
8.4,38.5,486.5
29.25,67.32,437.94
17.05,44.88,459.63
25.06,44.57,443.66
27.6,67.25,438.42
25.14,60.37,438.39
23.14,63.94,446.57
13.8,42.99,470.93
6.25,39.04,484.14
22.95,63.94,447.13
24.35,70.04,438.4
16.49,41.93,467.48
21.32,49.02,445.65
17.35,52.72,463.65
25.41,65.12,442.86
28.54,71.94,430.91
14.95,42.74,464.31
20.66,51.19,447.14
9.54,41.17,481.18
22.2,57.17,447.75
19.65,62.1,449.13
15.89,41.7,463.33
13.01,41.49,466.5
13.73,50.59,459.6
23.25,63.86,445.12
26.71,70.4,432.64
26.2,63.56,442.4
13.92,41.16,465.33
25.15,57.32,440.1
26.22,49.82,454.2
7.91,38.56,485.95
12.85,41.14,464.86
17.13,43.79,465.3
10.3,41.79,471.58
27.37,63.31,439.15
22.99,46.93,451.41
23.76,74.22,437.47
18.48,58.59,452.52
19.75,57.32,443.63
18.03,53.16,457.73
22.49,45.61,455.12
18.94,48.7,451.38
18.73,46.48,450.74
20.95,48.14,452.38
18.68,46.0,447.8
26.65,74.67,435.9
9.41,39.61,477.34
23.42,50.05,441.8
32.33,67.83,427.84
26.12,63.94,441.46
4.97,42.85,482.98
25.28,71.94,432.26
27.2,77.95,433.39
24.04,68.94,437.13
10.18,35.76,473.31
20.04,49.39,449.63
29.03,43.21,434.11
14.52,40.35,470.8
31.6,73.17,433.37
21.26,60.84,446.08
10.15,41.17,480.71
25.12,71.58,433.58
23.58,70.04,435.47
20.94,44.89,450.71
28.9,71.94,427.41
28.75,70.02,440.31
15.72,56.89,456.33
28.01,65.34,440.77
31.77,76.09,431.69
24.96,70.47,438.23
19.74,45.38,459.39
31.01,67.69,426.64
21.97,58.95,443.61
13.9,44.0,466.24
13.67,38.53,470.39
20.74,58.12,449.91
15.97,45.01,456.91
26.34,69.04,444.13
9.34,38.08,482.06
16.27,44.21,462.11
27.23,63.9,443.61
15.03,42.44,464.91
10.12,38.38,477.73
10.39,40.22,476.49
29.78,70.98,436.32
9.96,39.66,480.6
11.48,42.02,471.43
19.1,43.79,462.28
13.12,44.21,469.09
15.22,41.67,469.93
23.51,57.32,444.58
12.82,46.18,466.06
10.99,43.5,469.34
8.62,39.54,483.03
18.21,41.23,457.53
28.53,49.3,438.17
30.03,68.84,439.31
27.27,72.24,432.35
30.81,71.97,430.53
33.94,74.67,427.98
21.39,52.3,446.87
11.54,45.0,482.34
7.69,36.24,482.46
28.21,73.06,430.46
9.16,41.03,484.96
13.85,48.06,462.39
16.45,44.68,462.66
31.3,70.79,428.75
26.88,69.51,436.3
11.87,36.43,474.17
29.42,69.14,437.75
16.51,41.79,457.74
5.78,40.62,484.13
16.74,39.16,460.47
28.37,67.07,435.94
20.6,44.58,466.2
24.41,69.48,435.38
8.37,39.99,482.31
27.74,74.78,436.87
28.37,68.12,436.42
10.08,40.72,480.8
32.95,67.9,425.89
18.71,39.39,465.57
31.37,76.86,431.03
26.2,71.14,431.7
7.36,41.01,476.8
26.98,74.78,442.28
25.11,58.79,442.34
9.97,41.26,475.43
17.27,44.9,454.19
26.49,59.44,441.16
9.0,36.3,480.31
11.49,44.2,475.51
20.56,64.45,458.97
29.29,71.14,432.58
19.27,50.9,455.09
10.24,39.28,477.53
18.03,53.16,456.55
14.85,45.01,460.19
11.46,39.82,477.99
12.04,42.34,465.36
15.62,38.28,465.7
28.9,68.84,437.06
10.8,40.69,478.19
24.33,60.32,445.36
28.51,74.78,434.43
25.33,48.6,442.48
14.64,53.82,463.18
28.33,64.96,427.42
11.47,25.36,469.51
16.59,43.56,465.03
12.74,44.03,463.96
2.34,39.42,490.34
14.62,46.18,462.26
10.38,37.73,475.02
30.78,69.14,433.96
30.03,68.84,439.31
8.42,43.14,483.49
9.86,42.49,477.78
25.23,64.63,447.28
19.13,58.66,453.92
25.32,48.41,443.04
20.94,49.02,448.18
11.43,40.22,477.5
14.6,39.31,464.16
9.41,39.61,477.34
20.82,63.77,448.9
12.82,38.62,467.41
22.66,61.27,448.68
27.31,64.44,442.77
15.97,45.01,456.91
7.29,39.37,478.19
18.51,50.9,459.11
16.45,41.48,454.69
28.84,75.6,442.69
30.24,69.88,436.37
6.17,41.31,481.27
25.07,77.95,438.55
25.09,65.46,442.99
9.96,41.26,475.21
9.33,36.3,479.6
4.71,39.42,481.28
23.66,72.43,439.02
32.88,72.29,431.74
24.66,72.24,434.33
31.68,70.79,429.55
23.95,73.67,437.43
17.55,48.78,455.11
21.84,59.39,442.11
33.34,69.88,437.84
24.4,41.1,451.66
16.21,41.23,463.09
33.43,66.44,433.01
18.91,43.14,460.19
24.51,68.63,447.66
10.89,44.2,479.16
33.43,69.88,435.59
31.31,64.44,438.14
19.43,52.9,458.46
20.77,69.51,442.82
25.96,60.95,444.19
24.43,58.95,441.4
26.1,66.25,441.53
9.47,40.81,479.96
13.74,45.08,466.79
30.24,68.24,426.25
27.61,69.68,438.31
4.97,40.64,485.43
25.43,69.13,431.53
24.77,58.41,446.27
26.06,64.05,442.24
16.81,42.42,462.19
4.89,45.87,482.69
26.94,68.24,430.34
24.86,63.47,441.68
20.37,60.08,454.47
24.77,57.17,441.12
12.19,40.05,473.92
30.87,67.32,436.96
17.9,43.72,452.55
5.84,40.62,482.1
19.4,49.69,455.6
26.55,69.45,435.64
25.36,61.41,452.29
24.82,66.54,440.88
18.14,43.56,461.71
23.83,64.15,447.95
30.61,68.84,439.9
8.71,41.82,477.94
22.64,58.66,449.79
27.01,63.78,442.6
25.42,74.22,433.97
22.66,63.73,444.41
9.59,38.56,481.3
25.21,59.21,438.7
14.59,35.71,469.32
16.02,71.14,456.35
17.18,46.0,454.02
19.31,60.07,453.47
18.26,61.27,428.67
22.44,63.86,447.3
13.83,42.86,470.21
15.65,39.59,461.94
16.62,54.3,459.59
16.82,41.66,465.64
13.33,39.39,471.23
24.65,71.98,431.77
30.52,71.77,426.14
32.06,75.33,432.92
21.28,44.05,444.56
31.53,74.99,432.34
25.21,59.21,438.7
26.06,67.83,432.28
6.29,43.65,485.8
32.26,71.29,431.96
28.4,75.23,441.78
30.98,69.82,438.44
15.23,37.87,464.02
12.84,40.8,475.59
25.47,56.89,440.38
19.82,58.16,455.5
27.57,70.36,441.86
31.11,75.33,433.37
8.47,41.03,485.1
14.66,40.89,465.73
18.97,44.85,466.17
30.3,73.9,440.79
14.31,40.78,463.54
32.21,71.85,429.15
12.87,39.3,471.48
22.7,64.05,448.76
8.97,36.24,477.89
30.36,74.87,435.31
21.17,59.8,455.66
30.62,64.69,435.84
8.07,43.69,485.18
16.31,68.28,450.33
8.74,36.3,438.63
8.04,40.64,477.78
23.15,58.79,447.71
23.24,45.01,457.01
31.01,67.69,426.64
21.44,50.78,443.3
26.68,68.08,433.04
25.21,69.48,436.02
18.72,60.07,454.35
28.73,73.91,436.12
13.44,39.39,469.67
27.33,73.18,429.38
8.16,39.64,481.78
16.18,41.66,465.82
7.24,41.17,486.76
16.98,44.85,464.27
27.06,61.41,452.85
23.39,68.51,438.35
19.19,50.16,449.52
20.07,51.3,450.46
20.31,49.69,455.37
12.55,39.58,472.31
23.56,49.16,445.36
25.28,49.5,454.01
23.76,58.41,445.85
9.46,42.28,481.95
8.8,41.26,479.74
26.12,63.94,441.46
13.22,40.83,472.72
23.56,49.16,443.02
30.97,69.13,435.6
22.67,60.77,444.43
16.37,36.99,463.76
24.01,67.17,443.09
16.38,45.64,462.58
14.17,43.13,471.08
28.12,44.89,441.13
26.68,68.08,433.04
29.42,69.14,437.75
32.9,68.51,430.23
13.04,41.04,464.91
15.97,52.72,462.64
16.58,45.87,457.8
25.39,70.36,436.5
29.97,70.32,428.42
14.85,58.59,454.62
22.31,61.45,437.05
23.89,70.04,433.71
10.94,39.04,479.2
32.83,74.33,427.36
14.85,40.8,471.78
10.77,41.46,479.22
26.88,61.5,440.13
21.22,59.15,450.96
25.49,47.45,444.52
10.17,41.46,480.13
7.0,39.81,484.51
29.89,71.29,431.45
12.36,40.56,474.71
27.48,61.41,452.24
10.47,43.14,476.55
26.86,71.14,426.97
23.95,73.67,437.43
13.66,40.55,467.7
11.46,38.91,477.5
22.01,60.84,441.9
17.81,37.2,470.97
23.63,58.98,444.43
10.66,37.5,472.86
27.71,66.93,447.06
28.44,77.54,433.21
28.36,68.08,434.54
23.09,60.95,450.31
22.54,63.07,442.28
7.87,41.17,486.2
16.62,54.3,459.59
14.14,39.82,472.52
8.48,38.5,485.29
13.78,42.03,467.6
31.14,67.32,436.64
14.51,44.84,465.09
10.33,40.62,473.16
21.95,60.95,450.38
9.77,41.44,481.74
19.11,50.16,450.38
21.38,65.12,448.5
15.26,41.2,467.98
16.84,39.63,466.06
23.02,69.94,439.4
26.88,79.74,434.77
19.66,59.87,446.28
19.69,56.65,456.29
18.82,61.27,455.29
11.77,40.92,467.31
7.94,42.02,480.53
17.02,44.85,459.98
27.19,64.96,428.79
33.58,77.54,433.75
23.09,45.01,453.45
14.04,48.79,464.09
31.74,72.58,425.12
25.86,61.08,449.67
13.03,39.52,473.99
23.31,60.08,452.65
28.84,60.23,437.82
12.72,44.9,463.49
6.04,41.14,480.39
12.65,44.03,466.01
14.81,42.03,470.41
26.3,61.41,448.55
23.9,61.47,438.73
29.72,68.08,430.36
12.38,43.52,467.55
12.11,41.17,475.53
24.01,46.93,448.35
9.25,41.26,473.87
20.58,50.9,452.6
6.1,39.33,491.37
27.16,72.58,429.59
7.18,38.56,487.63
7.57,41.14,477.8
15.22,41.67,469.93
23.08,61.86,441.44
28.75,64.69,437.94
19.2,58.71,448.17
13.73,41.78,464.94
20.85,56.89,450.07
6.67,39.37,486.84
28.82,64.79,445.1
26.37,69.84,428.6
13.97,53.82,465.24
11.57,41.54,476.89
13.13,50.59,470.03
25.9,59.54,439.36
25.65,68.08,435.91
22.43,63.76,442.85
17.85,46.48,458.16
8.63,43.79,483.91
29.97,70.32,428.42
31.46,71.29,430.8
31.98,73.42,432.2
20.35,67.45,447.64
12.79,41.62,466.91
25.45,63.76,439.56
10.12,43.72,473.05
19.76,51.19,448.71
14.44,40.8,472.95
24.75,52.84,442.6
12.03,40.75,474.97
26.84,71.94,427.2
10.75,45.01,471.47
9.97,41.26,475.43
25.1,71.77,429.7
22.63,45.61,457.88
14.87,35.71,468.75
19.57,68.61,448.73
23.63,58.62,445.51
19.74,67.71,446.1
27.02,61.86,442.67
25.24,68.28,435.9
14.45,44.84,461.0
14.07,46.18,465.05
7.94,42.02,480.53
23.53,68.94,437.48
12.64,41.49,468.78
26.07,71.37,439.25
24.2,60.95,448.43
28.65,70.32,433.45
22.21,60.77,444.57
14.24,39.99,466.2
25.31,65.48,439.72
9.82,41.26,478.02
26.11,62.44,438.87
24.55,57.5,447.3
20.85,56.89,450.07
19.89,68.08,448.71
17.32,45.0,469.38
28.07,64.09,436.61
14.15,39.28,471.23
26.19,73.77,433.34
21.43,59.14,448.51
14.02,44.85,469.53
7.47,40.07,489.59
13.1,40.03,470.75
19.04,68.28,444.54
28.67,69.14,433.79
27.89,73.17,432.83
29.62,73.18,427.22
6.33,39.33,492.22
4.71,42.07,486.79
32.48,69.89,434.13
23.5,50.23,457.51
21.82,65.27,447.43
24.23,59.04,443.06
16.68,43.14,459.83
14.75,40.66,463.83
33.7,68.27,427.4
14.24,41.16,471.0
18.19,43.96,464.58
26.75,70.32,433.46
13.07,42.18,461.71
17.18,63.09,451.37
20.75,60.77,448.58
8.68,43.14,480.73
5.49,40.81,487.36
11.23,43.67,475.41
26.04,52.84,439.36
28.8,71.58,434.82
8.73,41.26,476.42
27.13,69.45,434.47
10.11,42.49,483.56
32.42,65.74,439.01
24.96,74.99,440.91
15.04,38.01,468.12
23.46,51.19,444.82
11.8,45.09,470.57
14.35,46.18,461.74
19.09,44.63,461.36
27.09,65.61,442.94
22.71,48.06,445.1
15.57,38.78,463.47
16.25,58.86,456.49
9.68,39.61,475.02
24.8,68.3,436.17
29.15,69.48,430.54
28.92,61.02,436.76
24.37,63.47,445.6
32.38,77.24,430.96
8.6,36.66,481.86
20.64,61.86,447.14
14.74,44.47,462.92
12.93,38.73,471.3
20.77,69.51,442.82
30.56,69.04,442.24
18.84,61.27,454.47
28.76,60.23,437.42
24.51,51.95,449.73
18.34,65.94,451.29
24.2,57.85,446.87
6.14,38.5,489.26
27.06,77.17,432.2
16.44,43.96,468.57
20.92,70.02,437.96
28.3,59.27,445.19
26.92,62.44,437.99
17.78,50.66,456.11
19.06,50.16,449.74
15.27,39.54,464.49
26.39,49.02,438.53
9.28,41.38,486.18
24.54,58.66,448.11
27.37,63.73,437.24
8.62,42.49,481.87
9.38,43.7,481.52
15.09,43.13,466.87
12.88,44.71,469.12
11.06,41.5,476.24
19.26,44.34,467.72
12.68,41.16,464.93
23.02,67.25,443.44
13.53,38.73,472.46
5.89,35.77,479.86
20.35,67.45,447.64
7.61,41.26,480.68
22.49,71.29,442.58
31.1,68.51,428.68
8.3,36.08,481.6
23.09,51.19,443.22
18.15,41.67,464.44
23.25,71.29,442.21
28.54,72.99,432.0
28.57,65.27,440.51
23.57,67.9,446.72
20.02,58.66,454.21
31.39,69.59,435.76
22.44,63.47,444.65
29.1,70.4,430.98
27.08,62.91,442.91
31.13,67.45,435.14
29.89,64.69,435.39
21.4,74.93,434.09
9.78,40.03,480.59
11.75,42.32,470.44
8.23,41.01,474.52
12.24,41.2,473.22
23.21,62.44,442.47
11.98,44.6,470.02
24.54,57.85,444.93
7.64,38.18,484.45
25.87,59.43,440.26
7.89,71.14,474.66
23.22,59.15,443.7
25.58,63.47,443.66
5.9,45.87,481.27
22.1,65.94,443.95
31.87,68.67,435.66
14.47,48.79,466.25
10.02,39.96,473.22
15.26,46.18,463.6
12.15,43.71,472.59
10.88,44.63,469.57
13.98,44.58,473.01
22.69,64.45,450.65
24.79,67.83,438.36
14.69,49.64,434.12
26.49,71.73,431.06
21.48,61.27,450.88
25.82,72.39,432.98
9.64,36.66,479.08
23.75,59.07,443.54
17.19,37.2,468.4
17.78,52.08,453.31
29.82,43.21,433.31
17.9,67.71,449.73
25.91,58.98,442.65
14.22,40.83,469.75
24.79,59.21,446.04
24.8,72.24,435.25
18.41,42.04,465.64
23.57,61.47,435.82
14.98,43.99,462.32
20.68,68.61,446.33
13.25,34.03,470.46
25.06,65.46,443.03
15.82,44.2,460.2
12.42,43.8,466.59
19.92,46.97,459.39
28.84,74.9,436.42
23.08,64.44,448.61
20.46,54.2,448.1
24.58,56.9,437.16
19.72,51.19,446.01
23.34,59.44,445.24
11.49,44.2,475.51
28.36,69.88,434.03
27.05,77.95,434.09
7.11,43.13,486.11
10.31,44.63,471.78
11.83,44.21,463.62
15.69,37.87,462.16
11.05,40.75,478.07
27.09,59.15,438.9
30.28,79.74,433.45
25.76,65.48,441.14
30.71,68.24,429.41
12.07,40.81,475.96
21.09,67.07,444.75
30.61,67.69,429.8
10.38,41.01,465.9
26.71,66.25,435.41
14.45,52.75,459.85
26.92,51.43,437.35
15.52,58.59,457.74
13.55,40.1,474.59
23.36,62.52,448.37
21.12,62.52,450.93
28.18,49.3,438.91
11.41,41.54,477.89
13.9,39.59,465.0
26.06,65.34,444.55
7.25,41.14,477.45
14.19,43.71,467.8
30.84,66.75,432.03
19.68,51.19,452.04
15.09,43.13,466.87
24.04,72.43,439.39
6.13,40.64,481.13
31.68,68.24,427.22
9.43,43.69,478.48
11.45,45.01,470.4
13.26,45.51,472.17
15.02,41.48,456.04
4.96,40.07,494.75
28.69,67.25,436.21
14.02,44.47,465.93
22.91,61.86,441.24
17.33,53.16,460.67
26.26,73.06,435.41
4.77,39.33,494.91
30.75,73.88,436.97
10.8,41.74,479.32
27.44,59.74,452.0
18.81,52.08,450.87
14.72,38.91,468.87
9.77,39.04,483.87
23.76,70.32,434.64
21.96,51.43,442.87
10.39,40.22,478.58
19.84,56.89,447.92
25.21,49.82,450.75
10.37,37.5,473.1
28.35,70.32,427.21
4.77,39.33,494.91
17.14,40.55,461.21
21.63,50.16,448.32
29.59,74.78,436.77
23.48,64.15,450.89
13.42,41.74,473.45
13.41,39.35,471.85
12.0,41.17,474.4
27.36,48.6,436.06
31.42,69.13,425.98
26.49,78.92,434.91
21.07,67.07,446.05
28.18,73.88,434.48
19.53,50.32,449.59
27.2,72.43,430.32
21.3,41.1,455.13
14.8,44.92,464.01
27.08,66.05,441.16
25.63,71.58,433.76
30.78,73.67,427.15
30.68,71.25,433.47
20.65,41.67,455.5
22.82,64.63,449.34
30.35,69.51,430.07
14.26,44.2,462.87
19.89,51.43,448.85
13.95,71.14,461.18
29.18,71.43,443.75
10.57,41.26,472.9
13.09,43.67,474.45
22.11,59.8,453.45
17.1,49.69,457.32
20.12,58.12,453.33
6.71,40.96,486.58
24.92,60.95,445.44
26.45,71.37,438.36
18.31,42.23,464.45
21.47,60.93,442.75
20.26,50.32,448.4
30.01,73.18,429.84
29.05,75.6,439.14
17.23,40.12,456.2
17.44,45.01,456.08
27.91,72.24,430.73
